unique_sale_id,date_id,item_code,quantity_sold,sale_unit_price,sale_unit_cost,total_line_amount,total_line_benefit,line_profit_margin
2024-11-30-200312,2024-11-30,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-18-200312,2024-12-18,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-22-200312,2024-10-22,200312,1,74,33.12,74,40.88,0.552432432432
2025-01-04-200312,2025-01-04,200312,1,74,33.12,74,40.88,0.552432432432
2024-09-10-200312,2024-09-10,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-04-200312,2024-10-04,200312,1,74,33.12,74,40.88,0.552432432432
2024-11-16-200312,2024-11-16,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-20-200312,2024-12-20,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-02-200312,2024-10-02,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-21-200312,2024-12-21,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-31-200312,2024-12-31,200312,1,74,33.12,74,40.88,0.552432432432
2024-08-21-200312,2024-08-21,200312,1,74,33.12,74,40.88,0.552432432432
2024-08-25-200312,2024-08-25,200312,1,74,33.12,74,40.88,0.552432432432
2024-09-14-200312,2024-09-14,200312,1,74,33.12,74,40.88,0.552432432432
2024-08-13-200312,2024-08-13,200312,1,74,33.12,74,40.88,0.552432432432
2024-09-13-200312,2024-09-13,200312,1,74,33.12,74,40.88,0.552432432432
2025-01-10-200312,2025-01-10,200312,1,74,33.12,74,40.88,0.552432432432
2024-11-02-200312,2024-11-02,200312,1,74,33.12,74,40.88,0.552432432432
2024-11-12-200312,2024-11-12,200312,1,74,33.12,74,40.88,0.552432432432
2025-01-14-200312,2025-01-14,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-26-200312,2024-10-26,200312,1,74,33.12,74,40.88,0.552432432432
2025-01-22-200312,2025-01-22,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-12-200312,2024-10-12,200312,1,74,33.12,74,40.88,0.552432432432
2024-09-04-200312,2024-09-04,200312,1,74,33.12,74,40.88,0.552432432432
2025-01-28-200312,2025-01-28,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-08-200312,2024-12-08,200312,1,74,33.12,74,40.88,0.552432432432
2024-08-18-200312,2024-08-18,200312,1,74,33.12,74,40.88,0.552432432432
2024-11-01-200312,2024-11-01,200312,1,74,33.12,74,40.88,0.552432432432
2024-11-05-200312,2024-11-05,200312,1,74,33.12,74,40.88,0.552432432432
2024-10-06-200312,2024-10-06,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-04-200312,2024-12-04,200312,1,74,33.12,74,40.88,0.552432432432
2024-12-11-200312,2024-12-11,200312,1,74,33.12,74,40.88,0.552432432432
2024-08-16-200312,2024-08-16,200312,2,74,33.12,148,81.76,0.552432432432
2024-12-10-200312,2024-12-10,200312,2,74,33.12,148,81.76,0.552432432432
2024-10-20-200312,2024-10-20,200312,2,74,33.12,148,81.76,0.552432432432
2024-12-13-200312,2024-12-13,200312,2,74,33.12,148,81.76,0.552432432432
2024-08-10-200312,2024-08-10,200312,2,74,33.12,148,81.76,0.552432432432
2024-11-03-200312,2024-11-03,200312,2,74,33.12,148,81.76,0.552432432432
2024-09-24-200312,2024-09-24,200312,2,74,33.12,148,81.76,0.552432432432
2024-09-27-200312,2024-09-27,200312,2,74,33.12,148,81.76,0.552432432432
2024-10-01-200312,2024-10-01,200312,2,74,33.12,148,81.76,0.552432432432
2024-08-27-200312,2024-08-27,200312,2,74,33.12,148,81.76,0.552432432432
2025-01-24-200312,2025-01-24,200312,2,74,33.12,148,81.76,0.552432432432
2024-09-06-200312,2024-09-06,200312,2,74,33.12,148,81.76,0.552432432432
2025-01-03-200312,2025-01-03,200312,3,74,33.12,222,122.64,0.552432432432
2024-12-27-200312,2024-12-27,200312,3,74,33.12,222,122.64,0.552432432432
2024-09-07-200312,2024-09-07,200312,3,74,33.12,222,122.64,0.552432432432
2025-01-25-200312,2025-01-25,200312,4,74,33.12,296,163.52,0.552432432432
2025-04-30-200574,2025-04-30,200574,1,132,59.06,132,72.94,0.552575757576
2025-05-12-200574,2025-05-12,200574,1,132,59.06,132,72.94,0.552575757576
2025-04-23-200574,2025-04-23,200574,1,132,59.06,132,72.94,0.552575757576
2025-03-21-200574,2025-03-21,200574,1,132,59.06,132,72.94,0.552575757576
2025-03-26-200574,2025-03-26,200574,1,132,59.06,132,72.94,0.552575757576
2025-06-19-200574,2025-06-19,200574,1,132,59.06,132,72.94,0.552575757576
2025-08-07-200574,2025-08-07,200574,1,132,59.06,132,72.94,0.552575757576
2025-09-04-200574,2025-09-04,200574,1,132,59.06,132,72.94,0.552575757576
2025-04-11-200574,2025-04-11,200574,2,132,59.06,264,145.88,0.552575757576
2025-03-21-200629,2025-03-21,200629,1,172,76.95,172,95.05,0.55261627907
2025-01-03-200629,2025-01-03,200629,1,172,76.95,172,95.05,0.55261627907
2024-09-01-200629,2024-09-01,200629,1,172,76.95,172,95.05,0.55261627907
2025-02-04-200629,2025-02-04,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-16-200629,2024-11-16,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-01-200629,2024-11-01,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-02-200629,2024-11-02,200629,1,172,76.95,172,95.05,0.55261627907
2024-08-31-200629,2024-08-31,200629,1,172,76.95,172,95.05,0.55261627907
2024-10-21-200629,2024-10-21,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-23-200629,2024-11-23,200629,1,172,76.95,172,95.05,0.55261627907
2024-12-14-200629,2024-12-14,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-13-200629,2024-11-13,200629,1,172,76.95,172,95.05,0.55261627907
2025-02-08-200629,2025-02-08,200629,1,172,76.95,172,95.05,0.55261627907
2024-09-17-200629,2024-09-17,200629,1,172,76.95,172,95.05,0.55261627907
2024-10-05-200629,2024-10-05,200629,1,172,76.95,172,95.05,0.55261627907
2024-08-17-200629,2024-08-17,200629,1,172,76.95,172,95.05,0.55261627907
2024-11-26-200629,2024-11-26,200629,1,172,76.95,172,95.05,0.55261627907
2024-12-28-200629,2024-12-28,200629,1,172,76.95,172,95.05,0.55261627907
2025-02-25-200629,2025-02-25,200629,1,172,76.95,172,95.05,0.55261627907
2025-01-04-200629,2025-01-04,200629,1,172,76.95,172,95.05,0.55261627907
2024-09-03-200629,2024-09-03,200629,2,172,76.95,344,190.1,0.55261627907
2024-12-15-200629,2024-12-15,200629,2,172,76.95,344,190.1,0.55261627907
2024-10-15-200629,2024-10-15,200629,2,172,76.95,344,190.1,0.55261627907
2025-01-11-200629,2025-01-11,200629,2,172,76.95,344,190.1,0.55261627907
2025-03-02-200629,2025-03-02,200629,2,172,76.95,344,190.1,0.55261627907
2025-05-10-200629,2025-05-10,200629,3,172,76.95,516,285.15,0.55261627907
2025-03-24-200568,2025-03-24,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2025-01-23-200568,2025-01-23,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-11-14-200568,2024-11-14,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-09-26-200568,2024-09-26,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-10-10-200568,2024-10-10,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-11-28-200568,2024-11-28,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-10-28-200568,2024-10-28,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-11-21-200568,2024-11-21,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2024-10-31-200568,2024-10-31,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2025-03-06-200568,2025-03-06,200568,1,81.75,36.56,81.75,45.19,0.552782874618
2025-02-20-200568,2025-02-20,200568,2,81.75,36.56,163.5,90.38,0.552782874618
2025-01-09-200568,2025-01-09,200568,2,81.75,36.56,163.5,90.38,0.552782874618
2025-01-16-200568,2025-01-16,200568,4,81.75,36.56,327,180.76,0.552782874618
2025-02-27-200568,2025-02-27,200568,6,81.75,36.56,490.5,271.14,0.552782874618
2025-04-14-7501125100857,2025-04-14,7501125100857,1,49,21.91,49,27.09,0.552857142857
2025-04-18-7501125100857,2025-04-18,7501125100857,1,49,21.91,49,27.09,0.552857142857
2025-02-24-200183,2025-02-24,200183,1,59,26.38,59,32.62,0.552881355932
2025-01-08-200183,2025-01-08,200183,1,59,26.38,59,32.62,0.552881355932
2025-02-04-200183,2025-02-04,200183,1,59,26.38,59,32.62,0.552881355932
2024-12-26-200183,2024-12-26,200183,1,59,26.38,59,32.62,0.552881355932
2025-01-09-200183,2025-01-09,200183,1,59,26.38,59,32.62,0.552881355932
2024-12-05-200183,2024-12-05,200183,1,59,26.38,59,32.62,0.552881355932
2024-12-12-200183,2024-12-12,200183,1,59,26.38,59,32.62,0.552881355932
2024-08-20-200183,2024-08-20,200183,1,59,26.38,59,32.62,0.552881355932
2024-08-26-200183,2024-08-26,200183,2,59,26.38,118,65.24,0.552881355932
2024-12-02-200183,2024-12-02,200183,2,59,26.38,118,65.24,0.552881355932
2024-11-04-200183,2024-11-04,200183,2,59,26.38,118,65.24,0.552881355932
2024-11-22-200183,2024-11-22,200183,2,59,26.38,118,65.24,0.552881355932
2025-03-10-200183,2025-03-10,200183,2,59,26.38,118,65.24,0.552881355932
2024-11-14-200183,2024-11-14,200183,2,59,26.38,118,65.24,0.552881355932
2024-09-03-200183,2024-09-03,200183,2,59,26.38,118,65.24,0.552881355932
2025-01-31-200183,2025-01-31,200183,2,59,26.38,118,65.24,0.552881355932
2025-03-06-200183,2025-03-06,200183,2,59,26.38,118,65.24,0.552881355932
2024-11-15-200183,2024-11-15,200183,2,59,26.38,118,65.24,0.552881355932
2024-08-28-200687,2024-08-28,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-05-29-200687,2025-05-29,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-23-200687,2025-06-23,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-27-200687,2025-08-27,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-11-200687,2025-06-11,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-05-200687,2025-06-05,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-12-200687,2025-06-12,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-22-200687,2025-09-22,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-17-200687,2025-06-17,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-20-200687,2025-06-20,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-24-200687,2025-08-24,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-09-12-200687,2024-09-12,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-25-200687,2025-06-25,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-14-200687,2025-06-14,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-22-200687,2025-07-22,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-30-200687,2025-07-30,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-10-01-200687,2025-10-01,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-08-04-200687,2024-08-04,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-10-03-200687,2025-10-03,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-28-200687,2025-06-28,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-18-200687,2025-08-18,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-08-27-200687,2024-08-27,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-02-200687,2025-09-02,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-06-200687,2025-09-06,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-10-07-200687,2025-10-07,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-23-200687,2025-07-23,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-08-23-200687,2024-08-23,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-19-200687,2025-07-19,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-09-14-200687,2024-09-14,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-28-200687,2025-08-28,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-30-200687,2025-08-30,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-09-200687,2025-09-09,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-10-04-200687,2025-10-04,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-17-200687,2025-07-17,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-26-200687,2025-07-26,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-09-200687,2025-08-09,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-19-200687,2025-06-19,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-08-06-200687,2025-08-06,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-07-08-200687,2025-07-08,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-08-200687,2025-09-08,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-19-200687,2025-09-19,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-09-02-200687,2024-09-02,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-09-01-200687,2024-09-01,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-06-21-200687,2025-06-21,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-09-30-200687,2025-09-30,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-08-21-200687,2024-08-21,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2025-05-31-200687,2025-05-31,200687,1,17.5,7.82,17.5,9.68,0.553142857143
2024-08-22-200687,2024-08-22,200687,2,17.5,7.82,35,19.36,0.553142857143
2024-08-06-200687,2024-08-06,200687,2,17.5,7.82,35,19.36,0.553142857143
2025-09-26-200687,2025-09-26,200687,2,17.5,7.82,35,19.36,0.553142857143
2025-10-14-200687,2025-10-14,200687,2,17.5,7.82,35,19.36,0.553142857143
2025-10-13-200687,2025-10-13,200687,2,17.5,7.82,35,19.36,0.553142857143
2024-08-26-200687,2024-08-26,200687,2,17.5,7.82,35,19.36,0.553142857143
2024-08-14-200687,2024-08-14,200687,2,17.5,7.82,35,19.36,0.553142857143
2025-09-04-200687,2025-09-04,200687,2,17.5,7.82,35,19.36,0.553142857143
2024-08-17-200687,2024-08-17,200687,2,17.5,7.82,35,19.36,0.553142857143
2025-10-08-200687,2025-10-08,200687,2,17.5,7.82,35,19.36,0.553142857143
2024-09-05-200687,2024-09-05,200687,3,17.5,7.82,52.5,29.04,0.553142857143
2024-08-31-200687,2024-08-31,200687,3,17.5,7.82,52.5,29.04,0.553142857143
2024-09-13-200687,2024-09-13,200687,3,17.5,7.82,52.5,29.04,0.553142857143
2025-08-19-200687,2025-08-19,200687,3,17.5,7.82,52.5,29.04,0.553142857143
2024-08-09-200687,2024-08-09,200687,3,17.5,7.82,52.5,29.04,0.553142857143
2024-09-06-200687,2024-09-06,200687,4,17.5,7.82,70,38.72,0.553142857143
2024-08-10-200687,2024-08-10,200687,4,17.5,7.82,70,38.72,0.553142857143
2024-08-16-200687,2024-08-16,200687,4,17.5,7.82,70,38.72,0.553142857143
2024-08-25-200687,2024-08-25,200687,5,17.5,7.82,87.5,48.4,0.553142857143
2024-08-19-200687,2024-08-19,200687,8,17.5,7.82,140,77.44,0.553142857143
2025-01-18-7503029005016,2025-01-18,7503029005016,1,188,83.95,188,104.05,0.553457446809
2025-01-19-7503029005016,2025-01-19,7503029005016,1,188,83.95,188,104.05,0.553457446809
2025-01-08-7503029005016,2025-01-08,7503029005016,1,188,83.95,188,104.05,0.553457446809
2025-01-12-7503029005016,2025-01-12,7503029005016,3,188,83.95,564,312.15,0.553457446809
2025-01-27-200231,2025-01-27,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-05-01-200231,2025-05-01,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-03-10-200231,2025-03-10,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-03-24-200231,2025-03-24,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2024-12-09-200231,2024-12-09,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-01-23-200231,2025-01-23,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-01-09-200231,2025-01-09,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2024-12-23-200231,2024-12-23,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2025-09-04-200231,2025-09-04,200231,1,36.75,16.39,36.75,20.36,0.554013605442
2024-12-05-200231,2024-12-05,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-11-21-200231,2024-11-21,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2025-03-17-200231,2025-03-17,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-12-26-200231,2024-12-26,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-11-11-200231,2024-11-11,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-10-07-200231,2024-10-07,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2025-02-24-200231,2025-02-24,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2025-04-10-200231,2025-04-10,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-10-31-200231,2024-10-31,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2024-09-19-200231,2024-09-19,200231,2,36.75,16.39,73.5,40.72,0.554013605442
2025-02-20-200231,2025-02-20,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2025-01-02-200231,2025-01-02,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2024-10-21-200231,2024-10-21,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2024-08-15-200231,2024-08-15,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2024-11-18-200231,2024-11-18,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2025-05-08-200231,2025-05-08,200231,3,36.75,16.39,110.25,61.08,0.554013605442
2025-01-20-200231,2025-01-20,200231,4,36.75,16.39,147,81.44,0.554013605442
2024-10-03-200231,2024-10-03,200231,4,36.75,16.39,147,81.44,0.554013605442
2025-10-13-200231,2025-10-13,200231,4,36.75,16.39,147,81.44,0.554013605442
2025-02-27-200231,2025-02-27,200231,5,36.75,16.39,183.75,101.8,0.554013605442
2025-03-20-200231,2025-03-20,200231,6,36.75,16.39,220.5,122.16,0.554013605442
2025-01-13-200231,2025-01-13,200231,6,36.75,16.39,220.5,122.16,0.554013605442
2025-02-13-200231,2025-02-13,200231,6,36.75,16.39,220.5,122.16,0.554013605442
2025-03-06-200231,2025-03-06,200231,8,36.75,16.39,294,162.88,0.554013605442
2024-11-18-200438,2024-11-18,200438,1,150,66.89,150,83.11,0.554066666667
2024-11-13-200584,2024-11-13,200584,1,130,57.97,130,72.03,0.554076923077
2025-01-07-200584,2025-01-07,200584,1,130,57.97,130,72.03,0.554076923077
2024-10-05-200584,2024-10-05,200584,1,130,57.97,130,72.03,0.554076923077
2025-04-09-200584,2025-04-09,200584,1,130,57.97,130,72.03,0.554076923077
2025-05-09-200584,2025-05-09,200584,1,130,57.97,130,72.03,0.554076923077
2025-05-30-200584,2025-05-30,200584,1,130,57.97,130,72.03,0.554076923077
2025-03-09-200584,2025-03-09,200584,1,130,57.97,130,72.03,0.554076923077
2025-04-08-200584,2025-04-08,200584,1,130,57.97,130,72.03,0.554076923077
2025-04-12-200584,2025-04-12,200584,1,130,57.97,130,72.03,0.554076923077
2024-12-08-200584,2024-12-08,200584,1,130,57.97,130,72.03,0.554076923077
2025-01-10-200584,2025-01-10,200584,1,130,57.97,130,72.03,0.554076923077
2025-03-04-200584,2025-03-04,200584,1,130,57.97,130,72.03,0.554076923077
2025-02-04-200584,2025-02-04,200584,1,130,57.97,130,72.03,0.554076923077
2025-04-01-200584,2025-04-01,200584,1,130,57.97,130,72.03,0.554076923077
2024-08-11-200584,2024-08-11,200584,1,130,57.97,130,72.03,0.554076923077
2025-04-20-200584,2025-04-20,200584,1,130,57.97,130,72.03,0.554076923077
2025-05-02-200584,2025-05-02,200584,1,130,57.97,130,72.03,0.554076923077
2024-10-11-200584,2024-10-11,200584,1,130,57.97,130,72.03,0.554076923077
2024-12-13-200584,2024-12-13,200584,1,130,57.97,130,72.03,0.554076923077
2025-01-28-200584,2025-01-28,200584,1,130,57.97,130,72.03,0.554076923077
2024-11-23-200584,2024-11-23,200584,1,130,57.97,130,72.03,0.554076923077
2024-11-08-200584,2024-11-08,200584,1,130,57.97,130,72.03,0.554076923077
2024-09-29-200584,2024-09-29,200584,1,130,57.97,130,72.03,0.554076923077
2024-10-22-200584,2024-10-22,200584,1,130,57.97,130,72.03,0.554076923077
2025-03-11-200584,2025-03-11,200584,1,130,57.97,130,72.03,0.554076923077
2025-03-31-200584,2025-03-31,200584,2,130,57.97,260,144.06,0.554076923077
2025-04-06-200584,2025-04-06,200584,2,130,57.97,260,144.06,0.554076923077
2024-11-09-200584,2024-11-09,200584,2,130,57.97,260,144.06,0.554076923077
2024-11-16-200584,2024-11-16,200584,2,130,57.97,260,144.06,0.554076923077
2024-11-26-200584,2024-11-26,200584,2,130,57.97,260,144.06,0.554076923077
2025-05-03-200584,2025-05-03,200584,2,130,57.97,260,144.06,0.554076923077
2024-10-01-200584,2024-10-01,200584,2,130,57.97,260,144.06,0.554076923077
2024-12-03-200584,2024-12-03,200584,3,130,57.97,390,216.09,0.554076923077
2025-03-23-200584,2025-03-23,200584,3,130,57.97,390,216.09,0.554076923077
2024-08-10-200584,2024-08-10,200584,4,130,57.97,520,288.12,0.554076923077
2025-03-14-7547995540140,2025-03-14,7547995540140,1,83,37,83,46,0.55421686747
2025-03-18-7547995540140,2025-03-18,7547995540140,1,83,37,83,46,0.55421686747
2025-04-18-7547995540140,2025-04-18,7547995540140,1,83,37,83,46,0.55421686747
2025-10-07-7547995540140,2025-10-07,7547995540140,1,83,37,83,46,0.55421686747
2025-10-09-7547995540140,2025-10-09,7547995540140,1,83,37,83,46,0.55421686747
2025-03-11-7547995540140,2025-03-11,7547995540140,1,83,37,83,46,0.55421686747
2025-03-30-7547995540140,2025-03-30,7547995540140,1,83,37,83,46,0.55421686747
2025-02-06-7547995540140,2025-02-06,7547995540140,3,83,37,249,138,0.55421686747
2025-01-24-7547995540140,2025-01-24,7547995540140,7,83,37,581,322,0.55421686747
2025-06-22-200136,2025-06-22,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-10-09-200136,2025-10-09,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-03-31-200136,2025-03-31,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-04-17-200136,2025-04-17,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-04-14-200136,2025-04-14,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-04-07-200136,2025-04-07,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-02-20-200136,2025-02-20,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-08-14-200136,2025-08-14,200136,1,46.5,20.72,46.5,25.78,0.554408602151
2025-05-08-200136,2025-05-08,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-01-30-200136,2025-01-30,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-05-22-200136,2025-05-22,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-02-24-200136,2025-02-24,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-02-13-200136,2025-02-13,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-05-30-200136,2025-05-30,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-02-10-200136,2025-02-10,200136,2,46.5,20.72,93,51.56,0.554408602151
2025-03-20-200136,2025-03-20,200136,2,46.5,20.72,93,51.56,0.554408602151
